horse,horseLabel,mother,father,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q48770993,Ile de Chypre,,,1985,,
http://www.wikidata.org/entity/Q48771122,Limato,,,2012,,
http://www.wikidata.org/entity/Q48771549,My Dream Boat,,,2012,,
http://www.wikidata.org/entity/Q48771634,Nicer,,,1990,,
http://www.wikidata.org/entity/Q48771716,Samitar,,http://www.wikidata.org/entity/Q1005232,2009,,female organism
http://www.wikidata.org/entity/Q48772214,Cloonagh,,,1970,,
http://www.wikidata.org/entity/Q48772501,Wemyss Bight,,,1990,,
http://www.wikidata.org/entity/Q4877359,Beau Genius,,,1985,2014,male organism
http://www.wikidata.org/entity/Q4877378,Beau Purple,,,1957,,male organism
http://www.wikidata.org/entity/Q48773847,Connect,,,2013,,
http://www.wikidata.org/entity/Q4877492,Beaugay,,,1943,,female organism
http://www.wikidata.org/entity/Q48775717,Rock Fall,,,,,male organism
http://www.wikidata.org/entity/Q4877735,Beautiful Jim Key,,,,,
http://www.wikidata.org/entity/Q4877795,Beautiful Pleasure,,,1995,,female organism
http://www.wikidata.org/entity/Q4877880,Beauty Flash,,http://www.wikidata.org/entity/Q5578391,2005,,male organism
http://www.wikidata.org/entity/Q48780730,Cezanne,,,1989,,
http://www.wikidata.org/entity/Q48780941,Harry Angel,,http://www.wikidata.org/entity/Q25171853,2014,,male organism
http://www.wikidata.org/entity/Q48782092,Swan Princess,,,1978,,
http://www.wikidata.org/entity/Q48782496,Capri,,http://www.wikidata.org/entity/Q3094737,2014,,male organism
http://www.wikidata.org/entity/Q48782597,Sweet Emma,,,1980,,
http://www.wikidata.org/entity/Q48783220,Roaring Riva,,,1983,,
http://www.wikidata.org/entity/Q48783357,Digamist,,,1985,,
http://www.wikidata.org/entity/Q48783776,Martini-Henry,,,,,male organism
http://www.wikidata.org/entity/Q48783794,Superpower,,,1986,,
http://www.wikidata.org/entity/Q48784243,Mac's Imp,,,1988,,
http://www.wikidata.org/entity/Q48784616,Silver Buck,,,1972,,
http://www.wikidata.org/entity/Q48784971,Lavery,,,1996,,
http://www.wikidata.org/entity/Q4878946,Bed O' Roses,,http://www.wikidata.org/entity/Q7368474,1947,,female organism
http://www.wikidata.org/entity/Q48789665,Gran Ducato,,,1991,1997,
http://www.wikidata.org/entity/Q48790027,Wow Cat,,,2014,,
http://www.wikidata.org/entity/Q48790628,Pharaoh's Delight,,,1987,,
http://www.wikidata.org/entity/Q48791484,Princely Heir,,,1995,,
http://www.wikidata.org/entity/Q48793053,Bianca Nera,,,1994,,
http://www.wikidata.org/entity/Q4879455,Beduino,,,1968,,male organism
http://www.wikidata.org/entity/Q4879499,Bee Bee Bee,,,1969,,male organism
http://www.wikidata.org/entity/Q48796157,Clickity Clack,,,,,female organism
http://www.wikidata.org/entity/Q48796286,Shoals,,,2014,,
http://www.wikidata.org/entity/Q48796795,Mendelssohn,,http://www.wikidata.org/entity/Q7430569,2015,,male organism
http://www.wikidata.org/entity/Q4879757,Beef or Salmon,,,1996,,
http://www.wikidata.org/entity/Q48798922,A Fleet's Dancer,,,1995,,
http://www.wikidata.org/entity/Q48799376,Persuasive,,,2013,,
http://www.wikidata.org/entity/Q48799837,Talismanic,,http://www.wikidata.org/entity/Q6804991,2013,,male organism
http://www.wikidata.org/entity/Q48801043,See You Then,,,1980,,
http://www.wikidata.org/entity/Q48801126,Necklace,,,2001,,
http://www.wikidata.org/entity/Q4880155,Beeswing,http://www.wikidata.org/entity/Q62033039,http://www.wikidata.org/entity/Q5287400,1833,,female organism
http://www.wikidata.org/entity/Q48802416,Mail The Desert,,,2000,,
http://www.wikidata.org/entity/Q48802463,Barney Roy,,,2014,,
http://www.wikidata.org/entity/Q4880264,Before Dawn,,,1979,,female organism
http://www.wikidata.org/entity/Q48802712,Cash for Keeps,,,,,male organism
http://www.wikidata.org/entity/Q48803349,Cursory Glance,,,2012,,
http://www.wikidata.org/entity/Q48803682,Twafeaj,,,1989,,
http://www.wikidata.org/entity/Q48803722,Master of Jazz,,,,,male organism
http://www.wikidata.org/entity/Q48804053,Pride's Generator,,,,,male organism
http://www.wikidata.org/entity/Q48804841,Lockton,,,1984,,
http://www.wikidata.org/entity/Q48805015,Watch It Now,,,,,male organism
http://www.wikidata.org/entity/Q48805154,Blackie,,,,,
http://www.wikidata.org/entity/Q4880683,Behave Yourself,,,1918,,male organism
http://www.wikidata.org/entity/Q4880684,Behaving Badly,,,2001,,female organism
http://www.wikidata.org/entity/Q48806907,Bregawn,,,1974,,
http://www.wikidata.org/entity/Q48807154,Definite Article,,,1992,,
http://www.wikidata.org/entity/Q48808437,Joyful Victory,,,,,
http://www.wikidata.org/entity/Q48808589,Kingsfort,,,2007,,
http://www.wikidata.org/entity/Q48809305,Mus-If,,,1996,,
http://www.wikidata.org/entity/Q48809776,Heart of Darkness,,,1988,,
http://www.wikidata.org/entity/Q4880989,Behrens,,http://www.wikidata.org/entity/Q11335830,1994,2014,male organism
http://www.wikidata.org/entity/Q48810103,Sleeping Partner,,,1966,,
http://www.wikidata.org/entity/Q48810661,Pia,,,1964,,
http://www.wikidata.org/entity/Q48811320,La Lagune,,,1965,,
http://www.wikidata.org/entity/Q48812482,Forgive 'n Forget,,,1977,,
http://www.wikidata.org/entity/Q48812936,Valoris,,,1963,,
http://www.wikidata.org/entity/Q48813101,Long Look,,,1962,,
http://www.wikidata.org/entity/Q48813303,Homeward Bound,,,1961,,
http://www.wikidata.org/entity/Q48814154,Monade,,,1959,,
http://www.wikidata.org/entity/Q48814392,Sicarelle,,,1953,,
http://www.wikidata.org/entity/Q48814662,Ambiguity,,,1950,,
http://www.wikidata.org/entity/Q48814691,Main Power,,,,,male organism
http://www.wikidata.org/entity/Q48814739,Frieze,,,1949,,
http://www.wikidata.org/entity/Q48814853,Masaka,,,1945,,
http://www.wikidata.org/entity/Q48815012,Steady Aim,,http://www.wikidata.org/entity/Q5442622,1943,,female organism
http://www.wikidata.org/entity/Q48815115,Lovely Rosa,,,1933,,
http://www.wikidata.org/entity/Q48815224,Light Brocade,,,1931,,
http://www.wikidata.org/entity/Q48815351,Udaipur,,,1929,,
http://www.wikidata.org/entity/Q48815428,Pearlyman,,,1979,,
http://www.wikidata.org/entity/Q48815438,Chatelaine,http://www.wikidata.org/entity/Q61993559,http://www.wikidata.org/entity/Q7180267,1930,,female organism
http://www.wikidata.org/entity/Q48815562,Rose of England,,,1927,,
http://www.wikidata.org/entity/Q48815670,Pennycomequick,http://www.wikidata.org/entity/Q61995312,http://www.wikidata.org/entity/Q11326832,1926,,female organism
http://www.wikidata.org/entity/Q48815864,Toboggan,,http://www.wikidata.org/entity/Q11326832,1925,,female organism
http://www.wikidata.org/entity/Q48815977,Beam,,,1924,,
http://www.wikidata.org/entity/Q48815993,Out On Parole,,,,,male organism
http://www.wikidata.org/entity/Q48816140,Short Story,,,1923,,
http://www.wikidata.org/entity/Q48816334,The Black Night Shade,,,,,
http://www.wikidata.org/entity/Q48816336,Pride's Jubilee Encore,,,,,male organism
http://www.wikidata.org/entity/Q48816388,Straitlace,,http://www.wikidata.org/entity/Q7560561,1921,,
http://www.wikidata.org/entity/Q48816500,Brownhylda,,,1920,,
http://www.wikidata.org/entity/Q48816620,Pogrom,,,1919,,
http://www.wikidata.org/entity/Q48816732,Love in Idleness,,,1918,,
http://www.wikidata.org/entity/Q48816743,Santana's El Nino,,,,,male organism
http://www.wikidata.org/entity/Q48816814,Bayuda,,,1916,,female organism
http://www.wikidata.org/entity/Q48816908,My Dear,,,1915,,
http://www.wikidata.org/entity/Q48817006,Sunny Jane,,,1914,,
http://www.wikidata.org/entity/Q48817066,Snow Marten,,,1912,,
http://www.wikidata.org/entity/Q48817183,Princess Dorrie,,,1911,,
http://www.wikidata.org/entity/Q48817247,Rosedrop,,http://www.wikidata.org/entity/Q7588068,1907,,female organism
http://www.wikidata.org/entity/Q4881731,Bel Bolide,,http://www.wikidata.org/entity/Q4939046,1978,,male organism
http://www.wikidata.org/entity/Q48817409,Glass Doll,,,1904,,
http://www.wikidata.org/entity/Q4881745,Bel Sheba,http://www.wikidata.org/entity/Q62004231,http://www.wikidata.org/entity/Q62004213,1970,1995,female organism
http://www.wikidata.org/entity/Q48817564,Our Lassie,http://www.wikidata.org/entity/Q63980379,http://www.wikidata.org/entity/Q4831676,1900,,female organism
http://www.wikidata.org/entity/Q48817649,Keystone,,,1903,,
http://www.wikidata.org/entity/Q48817770,Perola,,,1906,,
http://www.wikidata.org/entity/Q48817884,Cap and Bells,,,1898,,
http://www.wikidata.org/entity/Q48818011,La Roche,,,1897,,
http://www.wikidata.org/entity/Q48818110,Chulmleigh,,,1934,,
http://www.wikidata.org/entity/Q48818266,Boswell,,,1933,,
http://www.wikidata.org/entity/Q4882101,Beldale Ball,,http://www.wikidata.org/entity/Q6966906,1976,,male organism
http://www.wikidata.org/entity/Q4882104,Beldame,,,1901,,female organism
http://www.wikidata.org/entity/Q4883367,Bella Paola,,,1955,,female organism
http://www.wikidata.org/entity/Q4883655,Belle Mahone,,,1914,,female organism
http://www.wikidata.org/entity/Q4883725,Belle of All,,http://www.wikidata.org/entity/Q6967340,1948,,female organism
http://www.wikidata.org/entity/Q4884272,Belmar,,,1892,,male organism
http://www.wikidata.org/entity/Q4884281,Belmez,,http://www.wikidata.org/entity/Q5351334,1987,,male organism
http://www.wikidata.org/entity/Q4885210,Ben Ali,,http://www.wikidata.org/entity/Q7933736,1883,,male organism
http://www.wikidata.org/entity/Q4885361,Ben Brush,,http://www.wikidata.org/entity/Q63969729,1893,,male organism
http://www.wikidata.org/entity/Q4885620,Ben Faerie,,,,,male organism
http://www.wikidata.org/entity/Q4886992,Bend Or,http://www.wikidata.org/entity/Q61978881,http://www.wikidata.org/entity/Q5295485,1877,1903,male organism
http://www.wikidata.org/entity/Q4887075,Bendigo,,http://www.wikidata.org/entity/Q61994596,1880,,male organism
http://www.wikidata.org/entity/Q4890071,Benny the Bull,,,2003,,male organism
http://www.wikidata.org/entity/Q4890074,Benny the Dip,,http://www.wikidata.org/entity/Q11308429,1994,,male organism
http://www.wikidata.org/entity/Q4892549,Berlo,,http://www.wikidata.org/entity/Q5705843,1957,,female organism
http://www.wikidata.org/entity/Q4893831,Bernardini,,http://www.wikidata.org/entity/Q1968208,2003,,male organism
http://www.wikidata.org/entity/Q4894027,Bernborough,,,1939,,male organism
http://www.wikidata.org/entity/Q4894907,Bersan,,http://www.wikidata.org/entity/Q7699155,1882,,male organism
http://www.wikidata.org/entity/Q4894950,Bert,,,,,
http://www.wikidata.org/entity/Q4895908,Bertrando,,http://www.wikidata.org/entity/Q7538100,1989,2014,male organism
http://www.wikidata.org/entity/Q4896388,Bessarabian,,http://www.wikidata.org/entity/Q11351856,1982,,female organism
http://www.wikidata.org/entity/Q48965247,Girvin,,,2014,,male organism
http://www.wikidata.org/entity/Q48965353,Oscar Performance,,http://www.wikidata.org/entity/Q6418416,2014,,male organism
http://www.wikidata.org/entity/Q48965524,Spartacus,,,2000,,
http://www.wikidata.org/entity/Q48965534,Pedro the Great,,,2010,,
http://www.wikidata.org/entity/Q48965552,Sudirman,,,2011,,
http://www.wikidata.org/entity/Q48965640,Dick Whittington,,,2012,,
http://www.wikidata.org/entity/Q48965767,Forever Unbridled,,http://www.wikidata.org/entity/Q7882432,2012,,female organism
http://www.wikidata.org/entity/Q48965955,Happily,,http://www.wikidata.org/entity/Q3094737,2015,,female organism
http://www.wikidata.org/entity/Q48965961,U S Navy Flag,http://www.wikidata.org/entity/Q6880577,http://www.wikidata.org/entity/Q18148153,2015,,male organism
http://www.wikidata.org/entity/Q48965999,Roly Poly,,,2014,,
http://www.wikidata.org/entity/Q48966011,Roy H,,http://www.wikidata.org/entity/Q55177602,2012,,male organism
http://www.wikidata.org/entity/Q48966013,Caravaggio,,http://www.wikidata.org/entity/Q7430569,2014,,male organism
http://www.wikidata.org/entity/Q48966219,Battle of Midway,,,2014,,male organism
http://www.wikidata.org/entity/Q48967334,Champagne Room,,,2014,,
http://www.wikidata.org/entity/Q4896741,Best Mate,,,1995,2005,male organism
http://www.wikidata.org/entity/Q4896776,Best Pal,,,1988,,male organism
http://www.wikidata.org/entity/Q4897162,Bet Twice,,,1984,,male organism
http://www.wikidata.org/entity/Q48976570,Lycius,,,1988,,
http://www.wikidata.org/entity/Q48976576,Parish Hall,,,2009,,
http://www.wikidata.org/entity/Q48976600,Margarula,,,1999,,
http://www.wikidata.org/entity/Q48976615,Petite Ile,,,1986,,
http://www.wikidata.org/entity/Q48976706,Timarida,,,1992,,
http://www.wikidata.org/entity/Q48976715,Eternal Sun,,,,1958,male organism
http://www.wikidata.org/entity/Q48976724,Smokey Lady,,,1977,,
http://www.wikidata.org/entity/Q48976744,Achieved,,,1979,,
http://www.wikidata.org/entity/Q48976750,King Persian,,,1981,,
http://www.wikidata.org/entity/Q48976753,Aviance,http://www.wikidata.org/entity/Q63969528,http://www.wikidata.org/entity/Q63969506,1982,,female organism
http://www.wikidata.org/entity/Q48976777,Mantovani,,,1994,,
http://www.wikidata.org/entity/Q48976780,Eva Luna,,,1992,,
http://www.wikidata.org/entity/Q48976810,Damson,,,2002,,
http://www.wikidata.org/entity/Q48976829,Zoffany,,,,,
http://www.wikidata.org/entity/Q48976862,Bradawn Breever,,,1989,,
http://www.wikidata.org/entity/Q48976890,La Collina,,,2009,,
http://www.wikidata.org/entity/Q48976897,Lindy's Pride,,,1966,,
http://www.wikidata.org/entity/Q48976905,Flamenco Wave,,,1986,,
http://www.wikidata.org/entity/Q48976917,Belle Genius,,,1992,,
http://www.wikidata.org/entity/Q48976926,Priory Belle,,,1993,,
http://www.wikidata.org/entity/Q48977051,Termagant,,,2007,,
http://www.wikidata.org/entity/Q48977058,Miss Beatrix,,,2004,,
http://www.wikidata.org/entity/Q48977075,Sequoyah,http://www.wikidata.org/entity/Q61987520,http://www.wikidata.org/entity/Q1104636,1998,,female organism
http://www.wikidata.org/entity/Q48977103,Quarter Moon,,http://www.wikidata.org/entity/Q1104636,1999,,
http://www.wikidata.org/entity/Q48977126,Chelsea Rose,http://www.wikidata.org/entity/Q61987295,http://www.wikidata.org/entity/Q5263956,2002,,female organism
http://www.wikidata.org/entity/Q48977136,Preseli,,,1999,,
http://www.wikidata.org/entity/Q48977155,Flutter Away,,,1985,,
http://www.wikidata.org/entity/Q48977162,Gayle Gal,,,1983,,
http://www.wikidata.org/entity/Q48977176,Gala Event,,,1981,,
http://www.wikidata.org/entity/Q48977179,Glenstal,,,1980,,
http://www.wikidata.org/entity/Q48977190,Caerwent,,,1985,,
http://www.wikidata.org/entity/Q48977205,Classic Fame,,,1986,,
http://www.wikidata.org/entity/Q48977224,Fatherland,,http://www.wikidata.org/entity/Q1104636,1990,,
http://www.wikidata.org/entity/Q48977228,Manntari,,,1991,,
http://www.wikidata.org/entity/Q48977242,Gay Spartan,,,1971,,
http://www.wikidata.org/entity/Q48977244,Beckett,,,1998,,
http://www.wikidata.org/entity/Q48977265,Pathfork,,,,,
http://www.wikidata.org/entity/Q48977993,Firdaussi,,,1929,,
http://www.wikidata.org/entity/Q4898504,Better Loosen Up,,,1985,2016,male organism
http://www.wikidata.org/entity/Q4898526,Better Talk Now,,http://www.wikidata.org/entity/Q7679796,1999,2017,
http://www.wikidata.org/entity/Q4898530,Better Than Ever,,,2006,,
http://www.wikidata.org/entity/Q4898537,Better Than Honour,,http://www.wikidata.org/entity/Q4817311,1996,,female organism
http://www.wikidata.org/entity/Q48989006,Breaking News,,,,,male organism
http://www.wikidata.org/entity/Q48989072,Courageous Lord,,,,,male organism
http://www.wikidata.org/entity/Q48989074,Boucheron,,,,,male organism
http://www.wikidata.org/entity/Q48989105,Top of the Mark,,,,,male organism
http://www.wikidata.org/entity/Q48990479,Singapore,,,1927,,
http://www.wikidata.org/entity/Q4899752,Bewitch,,http://www.wikidata.org/entity/Q4996587,1945,1959,female organism
http://www.wikidata.org/entity/Q4904530,Bien Bien,,http://www.wikidata.org/entity/Q6749660,1989,,male organism
http://www.wikidata.org/entity/Q4905386,Big Brown,,http://www.wikidata.org/entity/Q11327513,2005,,male organism
http://www.wikidata.org/entity/Q4905387,Big Buck's,,,2003,,
http://www.wikidata.org/entity/Q4905597,Big Drama,,,2006,,
http://www.wikidata.org/entity/Q4905755,Big Game,http://www.wikidata.org/entity/Q17011834,http://www.wikidata.org/entity/Q4842833,1939,,male organism
http://www.wikidata.org/entity/Q4906110,Big Pebble,,,1936,,male organism
http://www.wikidata.org/entity/Q4906113,Big Philou,,,1965,,male organism
http://www.wikidata.org/entity/Q4906173,Big Red Mike,,,2007,,
http://www.wikidata.org/entity/Q4906451,Big Spruce,,http://www.wikidata.org/entity/Q11291079,1969,,male organism
http://www.wikidata.org/entity/Q4906613,Big Truck,,,2005,2010,male organism
http://www.wikidata.org/entity/Q4907426,Biko,,,1984,2014,male organism
http://www.wikidata.org/entity/Q4912354,Billy Clegg,,,,,
http://www.wikidata.org/entity/Q4913547,Billyjojimbob,,,1987,,
http://www.wikidata.org/entity/Q4913736,Bimelech,http://www.wikidata.org/entity/Q6465534,http://www.wikidata.org/entity/Q4922056,1937,,male organism
http://www.wikidata.org/entity/Q4913976,Bindaree,,,1994,,male organism
http://www.wikidata.org/entity/Q4914180,Bingen,,,1893,,
http://www.wikidata.org/entity/Q4914516,Bint Allayl,,http://www.wikidata.org/entity/Q5602473,1996,,female organism
http://www.wikidata.org/entity/Q4915976,Birdcatcher,http://www.wikidata.org/entity/Q62043944,http://www.wikidata.org/entity/Q7527266,1833,1860,male organism
http://www.wikidata.org/entity/Q4916073,Birds Nest,,,1970,,
http://www.wikidata.org/entity/Q4916155,Birdstone,,http://www.wikidata.org/entity/Q5609468,2001,,male organism
http://www.wikidata.org/entity/Q4917221,Biscay,,http://www.wikidata.org/entity/Q7600767,1965,,male organism
http://www.wikidata.org/entity/Q4920346,Black Bear Island,,http://www.wikidata.org/entity/Q1104636,2006,2010,male organism
http://www.wikidata.org/entity/Q4920357,Black Beauty,,,,,female organism
http://www.wikidata.org/entity/Q4920717,Black Easter Bunny,,,1949,,female organism
http://www.wikidata.org/entity/Q4920844,Black Gold,,http://www.wikidata.org/entity/Q4922056,1921,,male organism
http://www.wikidata.org/entity/Q4920919,Black Helen,http://www.wikidata.org/entity/Q6465534,http://www.wikidata.org/entity/Q4922056,1932,,female organism
http://www.wikidata.org/entity/Q4921084,Black Jester,http://www.wikidata.org/entity/Q62016649,http://www.wikidata.org/entity/Q7226534,1911,,male organism
http://www.wikidata.org/entity/Q4921116,Black Knight,,http://www.wikidata.org/entity/Q7516106,1979,,
http://www.wikidata.org/entity/Q4921993,Black Tarquin,http://www.wikidata.org/entity/Q7908542,,1945,,male organism
http://www.wikidata.org/entity/Q4922037,Black Tie Affair,,http://www.wikidata.org/entity/Q11164164,1986,2010,male organism
http://www.wikidata.org/entity/Q4922056,Black Toney,,http://www.wikidata.org/entity/Q7176286,1911,,male organism
http://www.wikidata.org/entity/Q4923024,Blackie,,,,,male organism
http://www.wikidata.org/entity/Q4923328,Blacks A Fake,,,2000,,
http://www.wikidata.org/entity/Q4924613,Blakeney,http://www.wikidata.org/entity/Q61988953,http://www.wikidata.org/entity/Q16983993,1966,,male organism
http://www.wikidata.org/entity/Q4924695,Blame,,http://www.wikidata.org/entity/Q4785285,2006,,male organism
http://www.wikidata.org/entity/Q4925007,Blandford,,http://www.wikidata.org/entity/Q7659386,1919,,male organism
http://www.wikidata.org/entity/Q4925119,Blank,http://www.wikidata.org/entity/Q61993766,http://www.wikidata.org/entity/Q629175,1740,,male organism
http://www.wikidata.org/entity/Q4925391,Blast of Storm,,,1996,,male organism
http://www.wikidata.org/entity/Q4926043,Blenheim,http://www.wikidata.org/entity/Q61987406,http://www.wikidata.org/entity/Q4925007,1927,1958,male organism
http://www.wikidata.org/entity/Q4926365,Bletchingly,,http://www.wikidata.org/entity/Q4917221,1970,1993,male organism
http://www.wikidata.org/entity/Q4926579,Blind Luck,,,2007,,female organism
http://www.wikidata.org/entity/Q4926747,Blink Bonny,http://www.wikidata.org/entity/Q61994033,http://www.wikidata.org/entity/Q61987506,1854,,female organism
http://www.wikidata.org/entity/Q4927490,Blondy's Dude,,,,,
http://www.wikidata.org/entity/Q4928057,Bloody Buttocks,,,1720,,male organism
http://www.wikidata.org/entity/Q4928381,Bloomsbury,http://www.wikidata.org/entity/Q61993716,http://www.wikidata.org/entity/Q55091222,1836,,male organism
http://www.wikidata.org/entity/Q4928671,Blucher,http://www.wikidata.org/entity/Q64011966,http://www.wikidata.org/entity/Q7975736,1811,,male organism
http://www.wikidata.org/entity/Q4928931,Blue Bunting,,http://www.wikidata.org/entity/Q5318887,2008,,female organism
http://www.wikidata.org/entity/Q4929081,Blue Duster,,http://www.wikidata.org/entity/Q1104509,1993,,female organism
http://www.wikidata.org/entity/Q4929141,Blue Girl,,,1899,,female organism
http://www.wikidata.org/entity/Q4929147,Blue Gown,,http://www.wikidata.org/entity/Q4876072,1865,,male organism
http://www.wikidata.org/entity/Q4929344,Blue Larkspur,http://www.wikidata.org/entity/Q61994511,http://www.wikidata.org/entity/Q61994507,1926,,male organism
http://www.wikidata.org/entity/Q4929356,Blue Light,,http://www.wikidata.org/entity/Q5104797,1958,,male organism
http://www.wikidata.org/entity/Q4929397,Blue Man,,,1949,,male organism
http://www.wikidata.org/entity/Q4929574,Blue Norther,,http://www.wikidata.org/entity/Q8024824,1961,,female organism
http://www.wikidata.org/entity/Q4929614,Blue Peter,,http://www.wikidata.org/entity/Q1417640,1946,,male organism
http://www.wikidata.org/entity/Q4929617,Blue Peter,,http://www.wikidata.org/entity/Q5430908,1936,,male organism
http://www.wikidata.org/entity/Q4929894,Blue Spec,,,1899,,male organism
http://www.wikidata.org/entity/Q4929939,Blue Swords,,http://www.wikidata.org/entity/Q4929344,1940,,male organism
http://www.wikidata.org/entity/Q4930337,Bluegrass Cat,,http://www.wikidata.org/entity/Q3499832,2003,,male organism
http://www.wikidata.org/entity/Q4930818,Blushing John,,http://www.wikidata.org/entity/Q2907399,1985,,male organism
http://www.wikidata.org/entity/Q4931593,Bob's Return,,http://www.wikidata.org/entity/Q19867782,1990,,male organism
http://www.wikidata.org/entity/Q4931842,Bob Black Jack,,,2005,,male organism
http://www.wikidata.org/entity/Q4934500,Bob and John,,http://www.wikidata.org/entity/Q7445798,2003,2018,male organism
http://www.wikidata.org/entity/Q4935768,Bobbyjo,,,1990,2001,male organism
http://www.wikidata.org/entity/Q4936030,Bobs Worth,,http://www.wikidata.org/entity/Q19867782,2005,,
http://www.wikidata.org/entity/Q4936475,Bodemeister,http://www.wikidata.org/entity/Q55091549,http://www.wikidata.org/entity/Q5374096,2009,,male organism
http://www.wikidata.org/entity/Q4938426,Bois Roussel,http://www.wikidata.org/entity/Q7205228,,1935,,male organism
http://www.wikidata.org/entity/Q4939040,Bold 'n Determined,,,1977,,female organism
http://www.wikidata.org/entity/Q4939043,Bold,,,1948,,female organism
http://www.wikidata.org/entity/Q4939046,Bold Bidder,,http://www.wikidata.org/entity/Q4939078,1962,,male organism
http://www.wikidata.org/entity/Q4939052,Bold Ego,,,1978,,male organism
http://www.wikidata.org/entity/Q4939056,Bold Lad,http://www.wikidata.org/entity/Q6880554,http://www.wikidata.org/entity/Q4939078,1962,,male organism
http://www.wikidata.org/entity/Q4939058,Bold Forbes,,,1973,2000,male organism
http://www.wikidata.org/entity/Q4939059,Bold Lad,,http://www.wikidata.org/entity/Q4939078,1964,,male organism
http://www.wikidata.org/entity/Q4939062,Bold Personality,,,1977,,male organism
http://www.wikidata.org/entity/Q4939063,Bold Pilot,,,1993,,
http://www.wikidata.org/entity/Q4939066,Bold Reasoning,,http://www.wikidata.org/entity/Q4939122,1968,1975,male organism
http://www.wikidata.org/entity/Q4939067,Bold Reason,,http://www.wikidata.org/entity/Q5639203,1968,,male organism
http://www.wikidata.org/entity/Q4939071,Bold Ruritana,,,1990,,male organism
http://www.wikidata.org/entity/Q4939078,Bold Ruler,http://www.wikidata.org/entity/Q55091563,http://www.wikidata.org/entity/Q6967340,1954,1971,male organism
http://www.wikidata.org/entity/Q4939079,Bold Venture,,http://www.wikidata.org/entity/Q104240706,1933,,male organism
http://www.wikidata.org/entity/Q4939122,Boldnesian,http://www.wikidata.org/entity/Q4708205,http://www.wikidata.org/entity/Q4939078,1963,1975,male organism
http://www.wikidata.org/entity/Q4939180,Bolero,,,,,male organism
http://www.wikidata.org/entity/Q4939724,Bolkonski,,,1972,,male organism
http://www.wikidata.org/entity/Q4939783,Bollin Eric,,http://www.wikidata.org/entity/Q7459919,1999,2020,male organism
http://www.wikidata.org/entity/Q4941051,Bona Vista,http://www.wikidata.org/entity/Q61978873,http://www.wikidata.org/entity/Q4886992,1889,1909,male organism
http://www.wikidata.org/entity/Q4941590,Bonecrusher,,,1982,,
http://www.wikidata.org/entity/Q4943499,Boomerang,,,1966,1983,male organism
http://www.wikidata.org/entity/Q4944761,Bore Head,,,1959,,male organism
http://www.wikidata.org/entity/Q4947482,Bosra Sham,,http://www.wikidata.org/entity/Q8033082,1993,,female organism
http://www.wikidata.org/entity/Q4947715,Boston,,http://www.wikidata.org/entity/Q7806917,1833,,male organism
http://www.wikidata.org/entity/Q4947930,Boston Harbor,,http://www.wikidata.org/entity/Q5036101,1994,,male organism
http://www.wikidata.org/entity/Q4948266,Bostonian,,http://www.wikidata.org/entity/Q4975349,1924,,male organism
http://www.wikidata.org/entity/Q4949279,Boucher,,http://www.wikidata.org/entity/Q2245980,1969,,male organism
http://www.wikidata.org/entity/Q4949994,Bounding Home,,,1941,,male organism
http://www.wikidata.org/entity/Q4951050,Bowl Game,,http://www.wikidata.org/entity/Q7817407,1974,2006,
http://www.wikidata.org/entity/Q4951054,Bowl of Flowers,http://www.wikidata.org/entity/Q5462145,http://www.wikidata.org/entity/Q7400428,1958,,female organism
http://www.wikidata.org/entity/Q4957709,Brantôme,,http://www.wikidata.org/entity/Q4925007,1931,,male organism
http://www.wikidata.org/entity/Q4957867,Brass Hat,,http://www.wikidata.org/entity/Q7246542,2001,,
http://www.wikidata.org/entity/Q4958357,Brave Inca,,,1998,,
http://www.wikidata.org/entity/Q4958358,Brave Kid,,,2005,,
http://www.wikidata.org/entity/Q4958392,Brave Raj,,,1984,2006,female organism
http://www.wikidata.org/entity/Q4961602,Brentano II,,http://www.wikidata.org/entity/Q4939180,,,male organism
http://www.wikidata.org/entity/Q4961689,Brentina,,,,,female organism
http://www.wikidata.org/entity/Q4961935,Bret Hanover,,http://www.wikidata.org/entity/Q4682925,1962,,male organism
http://www.wikidata.org/entity/Q4962611,Brew,http://www.wikidata.org/entity/Q5903729,http://www.wikidata.org/entity/Q7529337,1994,,male organism
http://www.wikidata.org/entity/Q4962908,Brian's Time,,http://www.wikidata.org/entity/Q7351567,1985,2013,male organism
http://www.wikidata.org/entity/Q4963161,Brian Boru,,http://www.wikidata.org/entity/Q1104636,2000,,male organism
http://www.wikidata.org/entity/Q4968665,Briseis,,,1873,,female organism
http://www.wikidata.org/entity/Q4968666,Briseis,,http://www.wikidata.org/entity/Q11337003,1804,,female organism
http://www.wikidata.org/entity/Q4971854,Broad Brush,,http://www.wikidata.org/entity/Q4674229,1983,2009,male organism
http://www.wikidata.org/entity/Q4972643,Brocco,,http://www.wikidata.org/entity/Q6437279,1991,,male organism
http://www.wikidata.org/entity/Q4973554,Brokers Tip,,http://www.wikidata.org/entity/Q4922056,1930,,male organism
http://www.wikidata.org/entity/Q4974224,Bronze,http://www.wikidata.org/entity/Q4720491,,1803,1827,female organism
http://www.wikidata.org/entity/Q4975342,Broomspun,,http://www.wikidata.org/entity/Q4975349,1918,,male organism
